id,description,genome_fraction,observed_region_hits,fold_enrichment,p_value,p_adjust,mean_tss_dist,observed_gene_hits,gene_set_size,fold_enrichment_hyper,p_value_hyper,p_adjust_hyper
GO:0002418,immune response to tumor cell,0.0026802790913167947,134,2.6938301424986952,0,0,186635,12,27,1.1519018233797023,0.33011017350219696,0.5994917596012531
GO:0045586,regulation of gamma-delta T cell differentiation,0.0017211188840070757,86,2.6923592567910686,1.887379141862766e-15,1.659867895305613e-14,483743,4,8,1.295889551302165,0.37322258850827095,0.6414069591377273
GO:1904760,regulation of myofibroblast differentiation,7.806793053808763e-4,39,2.6917664030387387,7.300926885278614e-8,3.507826569405538e-7,303290,3,6,1.295889551302165,0.4263243225469229,0.6802409761814538
GO:0032225,"regulation of synaptic transmission, dopaminergic",4.4041726449270456e-4,22,2.6915581930119634,4.5315221321118315e-5,1.6471044730870094e-4,160412,3,7,1.1107624725447127,0.5489347538002798,0.7876012188267448
GO:0071670,smooth muscle cell chemotaxis,0.0012618285518254347,63,2.6902065612740986,9.814371537686384e-12,6.695453635027026e-11,394990,4,7,1.481016630059617,0.2628437475424462,0.5390795339330627
GO:2000516,"positive regulation of CD4-positive, alpha-beta T cell activation",0.006934220998621519,346,2.6885854760392376,0,0,389900,24,40,1.555067461562598,0.004878864687720141,0.04579454082174439
GO:0060040,retinal bipolar neuron differentiation,0.0013836301141990936,69,2.687042362014379,1.1217693440812582e-12,8.296376382962944e-12,226285,3,8,0.9719171634766237,0.6543620529754854,0.8479249472493038
GO:0060159,regulation of dopamine receptor signaling pathway,0.0018912282273448866,94,2.678115731360304,1.1102230246251565e-16,1.0420898482879515e-15,184221,5,11,1.1780814102746957,0.4281877755150345,0.6802409761814538
GO:0001953,negative regulation of cell-matrix adhesion,0.005459630949447367,271,2.6745543771449287,0,0,264653,19,29,1.6980621706718024,0.002991551609944576,0.032144281641516025
GO:0033091,positive regulation of immature T cell proliferation,0.0011694575071580357,58,2.6723231607720197,8.012823737857389e-11,5.080858688323208e-10,235730,4,5,2.073423282083464,0.07657520306319876,0.25872459820137117
GO:0033092,positive regulation of immature T cell proliferation in thymus,0.0011694575071580357,58,2.6723231607720197,8.012823737857389e-11,5.080858688323208e-10,235730,4,5,2.073423282083464,0.07657520306319876,0.25872459820137117
GO:0046643,regulation of gamma-delta T cell activation,0.0017360103567563747,86,2.669264236448714,3.1086244689504383e-15,2.7103319588661634e-14,483743,4,9,1.1519018233797023,0.4816976083799177,0.7313596076941103
GO:0071402,cellular response to lipoprotein particle stimulus,0.004155060738139957,205,2.6584096983904426,0,0,235757,16,33,1.2566201709596752,0.1608231044929208,0.4009132288172792
GO:2000848,positive regulation of corticosteroid hormone secretion,0.0013986936052756058,69,2.65810375924266,1.8027801473863292e-12,1.3093621339769112e-11,292627,5,8,1.6198619391277063,0.15246490657662193,0.39980899572057615
GO:0051693,actin filament capping,0.003552083357385015,175,2.6546075670291915,0,0,107771,21,39,1.3955733629407931,0.03776615108905068,0.1713774136071279
GO:0070493,thrombin-activated receptor signaling pathway,0.0013199511671016253,65,2.6533889764853598,8.267164730568766e-12,5.654237517754174e-11,75752,9,13,1.7943086094953054,0.024997734376103864,0.13128288660893275
GO:0036150,phosphatidylserine acyl-chain remodeling,9.76364837076988e-4,48,2.6489547235711166,4.129738329083921e-9,2.245545216439382e-8,117812,5,8,1.6198619391277063,0.15246490657662193,0.39980899572057615
GO:0050820,positive regulation of coagulation,0.004131695614621686,203,2.647360879635245,0,0,308540,13,30,1.1231042777952098,0.35978954460948154,0.632587404997222
GO:1900424,regulation of defense response to bacterium,5.096707242102617e-4,25,2.6429913923749826,1.9336873480879646e-5,7.317803710654688e-5,50259,4,18,0.5759509116898511,0.957573215067353,0.9936802466474225
GO:0043174,nucleoside salvage,0.0010200504995741574,50,2.6411542126504584,2.1960682161648037e-9,1.2339158289575992e-8,302049,6,10,1.555067461562598,0.14346624190986268,0.3891335445164931
GO:0030835,negative regulation of actin filament depolymerization,0.004019725668835891,197,2.6406767352598988,0,0,124662,24,43,1.4465743828489284,0.016181852722535917,0.09865097024473325
GO:0071676,negative regulation of mononuclear cell migration,0.002961950011728643,145,2.637762596889025,0,0,164955,15,27,1.439877279224628,0.054813341034160024,0.21189428681671704
GO:0043277,apoptotic cell clearance,0.0035553307277572796,174,2.637027568927604,0,0,302054,13,39,0.8639263675347767,0.7980484190593443,0.9331964161320718
GO:0072711,cellular response to hydroxyurea,9.823854785294423e-4,48,2.632720356346674,4.979005874261588e-9,2.6785330138730395e-8,386772,6,9,1.7278527350695534,0.0843337809029494,0.26244023895606294
GO:0071404,cellular response to low-density lipoprotein particle stimulus,0.003850182727307196,188,2.631006591620858,0,0,245497,13,28,1.2033260119234388,0.25251558769149596,0.5365293119779133
GO:0055094,response to lipoprotein particle,0.0038529797732781384,188,2.6290966292489677,0,0,245497,13,29,1.1618320115122858,0.30489852009044327,0.5693362395688383
GO:1990834,response to odorant,3.6921006816444384e-4,18,2.6269051856732095,2.815019331035007e-4,9.396172197774028e-4,91672,5,5,2.5917791026043298,0.008542627732269326,0.06429618695980568
GO:1905668,positive regulation of protein localization to endosome,0.0015183302540677547,74,2.6260978380270594,5.186961971048731e-13,3.955486268402948e-12,225358,7,12,1.5118711431858594,0.13430052932649472,0.37405355689523884
GO:0046130,purine ribonucleoside catabolic process,6.789087877281241e-4,33,2.619075017181759,1.2407177458761964e-6,5.368260578547757e-6,423095,2,5,1.036711641041732,0.6381666181859631,0.8446599227453996
GO:0031116,positive regulation of microtubule polymerization,0.002881425855271172,140,2.6179781352299454,0,0,227460,10,26,0.9968381163862807,0.5787774670913519,0.8094271613358976
GO:0045627,positive regulation of T-helper 1 cell differentiation,0.0014824958996110217,72,2.616883710554382,1.2354561818028742e-12,9.087341788151869e-12,362345,4,6,1.7278527350695534,0.1601586698185462,0.3999517893524251
GO:0010989,negative regulation of low-density lipoprotein particle clearance,5.591336851604134e-4,27,2.6019175782237527,1.2119173033897646e-5,4.709713209282702e-5,153882,2,8,0.6479447756510825,0.8780779435249227,0.9655797256368501
GO:0046697,decidualization,0.002464510769549314,119,2.6017266726940735,0,0,179811,9,21,1.110762472544713,0.4229461154656734,0.6802409761814538
GO:0003253,cardiac neural crest cell migration involved in outflow tract morphogenesis,0.0032134380090680483,155,2.599005509376006,0,0,363199,9,10,2.332601192343897,0.0012332662292070529,0.01646593574342288
GO:0043370,"regulation of CD4-positive, alpha-beta T cell differentiation",0.008413368834205322,405,2.5937643873662153,0,0,357280,28,55,1.3194511795076589,0.042101275360736046,0.18284563550387295
GO:0002279,mast cell activation involved in immune response,0.004928821550311706,237,2.590900170501723,0,0,316921,24,42,1.4810166300596173,0.011184317344318906,0.07787634391814481
GO:0034605,cellular response to heat,0.0062875845273061325,302,2.5880254015978057,0,0,342631,25,49,1.322336276838944,0.051497601226846657,0.20201419808595314
GO:2000641,regulation of early endosome to late endosome transport,0.0015407947287833816,74,2.587809864047746,1.0236256287043943e-12,7.619277793787722e-12,307986,8,15,1.3822821880556428,0.18096559096916942,0.4356300931176631
GO:0043032,positive regulation of macrophage activation,0.003645949423123883,175,2.586263895880797,0,0,310846,11,25,1.1403828051459053,0.357928212072805,0.6317620340054679
GO:1905521,regulation of macrophage migration,0.003296346647215748,158,2.5826742879851325,0,0,286739,14,39,0.9303822419605288,0.6912484129060701,0.8737526806472448
GO:0070966,"nuclear-transcribed mRNA catabolic process, no-go decay",2.7143792772715435e-4,13,2.580585480896351,0.0021480646472051834,0.006313109720500232,56681,2,5,1.036711641041732,0.6381666181859631,0.8446599227453996
GO:0035313,"wound healing, spreading of epidermal cells",0.003968962081509251,190,2.579420098052353,0,0,212056,14,24,1.5118711431858594,0.03929337390030274,0.17697810451065113
GO:0045605,negative regulation of epidermal cell differentiation,0.001985246732089171,95,2.57842523953663,8.881784197001252e-16,7.967019505314538e-15,284929,5,12,1.0799079594184708,0.5212283970838468,0.7685910262083844
GO:0045683,negative regulation of epidermis development,0.001985246732089171,95,2.57842523953663,8.881784197001252e-16,7.967019505314538e-15,284929,5,12,1.0799079594184708,0.5212283970838468,0.7685910262083844
GO:0061045,negative regulation of wound healing,0.008131394434305626,389,2.577685932416237,0,0,227488,30,68,1.143431957031322,0.2068182037736308,0.4766066894709333
GO:0042492,gamma-delta T cell differentiation,0.0018815993965899161,90,2.577275068278831,5.10702591327572e-15,4.4240842253012686e-14,464782,6,12,1.295889551302165,0.2979309053186976,0.5600741066295498
GO:1905666,regulation of protein localization to endosome,0.0015476992367626538,74,2.57626527358033,1.2574385976904523e-12,9.232246546200953e-12,225358,7,13,1.3955733629407931,0.1974213334407635,0.4615244174716029
GO:0060546,negative regulation of necroptotic process,0.0017158072937082554,82,2.57508026785455,8.326672684688674e-14,6.683641735299212e-13,99573,7,15,1.2094969145486874,0.3468372501547714,0.616896063091285
GO:0032252,secretory granule localization,0.003640909146284244,174,2.575045069531501,0,0,422506,11,23,1.2395465273325057,0.24067042730580268,0.520380659361638
GO:0098903,regulation of membrane repolarization during action potential,0.001403307332604676,67,2.572571395710149,1.4710122009375937e-11,9.9100413969909e-11,132494,3,6,1.295889551302165,0.4263243225469229,0.6802409761814538
GO:0062099,negative regulation of programmed necrotic cell death,0.0017397681880183364,83,2.570585983667405,6.472600233564663e-14,5.247475800578325e-13,98766,8,16,1.295889551302165,0.24495255576981934,0.5232077953362217
GO:0043537,negative regulation of blood vessel endothelial cell migration,0.0048427802206765505,231,2.5701747234047168,0,0,334515,14,30,1.2094969145486874,0.23311794956554754,0.5156252952254907
GO:0006362,transcription elongation by RNA polymerase I,6.927569623302617e-4,33,2.5667198477554884,1.8904314829093494e-6,8.024911399905324e-6,258829,2,7,0.7405083150298085,0.8221489708875636,0.9346645108123194
GO:0006678,glucosylceramide metabolic process,3.5698977431739497e-4,17,2.5658931854115385,5.290704101824639e-4,0.001693988400786037,78987,2,5,1.036711641041732,0.6381666181859631,0.8446599227453996
GO:0033574,response to testosterone,0.003657457868771327,174,2.563393887815572,0,0,280962,13,35,0.9626608095387512,0.6317565365418701,0.8446599227453996
GO:0099518,vesicle cytoskeletal trafficking,0.006456320521072211,307,2.5621156020335127,0,0,305836,26,54,1.2478936419946776,0.09672023576984312,0.29233846849055606
GO:0090336,positive regulation of brown fat cell differentiation,0.0018943986789529503,90,2.559862011728168,7.549516567451064e-15,6.484409612234242e-14,186022,8,12,1.7278527350695534,0.046228214594077555,0.18585439335804696
GO:0097094,craniofacial suture morphogenesis,0.0036273280895723317,172,2.554977242183078,0,0,351420,9,18,1.295889551302165,0.22362023556202248,0.4996717276808406
GO:0002072,optic cup morphogenesis involved in camera-type eye development,0.002531740566506894,120,2.553921086267024,0,0,422320,4,7,1.481016630059617,0.2628437475424462,0.5390795339330627
GO:1901739,regulation of myoblast fusion,0.0014986684194150128,71,2.552690847163983,5.266898028821743e-12,3.66733837789989e-11,106964,7,19,0.9548659851700163,0.6459769099647561,0.8479249472493038
GO:0040015,negative regulation of multicellular organism growth,0.0014781017403906705,70,2.55175597228929,7.496669951478907e-12,5.149028571936828e-11,129548,7,13,1.3955733629407931,0.1974213334407635,0.4615244174716029
GO:0043102,amino acid salvage,4.857447929748174e-4,23,2.5513210393484025,6.81128836830247e-5,2.4224234807883644e-4,119543,3,6,1.295889551302165,0.4263243225469229,0.6802409761814538
GO:0071265,L-methionine biosynthetic process,4.857447929748174e-4,23,2.5513210393484025,6.81128836830247e-5,2.4224234807883644e-4,119543,3,6,1.295889551302165,0.4263243225469229,0.6802409761814538
GO:0071267,L-methionine salvage,4.857447929748174e-4,23,2.5513210393484025,6.81128836830247e-5,2.4224234807883644e-4,119543,3,6,1.295889551302165,0.4263243225469229,0.6802409761814538
GO:1902041,regulation of extrinsic apoptotic signaling pathway via death domain receptors,0.005430874519820105,257,2.5498156538443575,0,0,262285,24,46,1.3522325752718243,0.04197952533970506,0.18280750243463598
GO:0070262,peptidyl-serine dephosphorylation,5.298304330458316e-4,25,2.5424272616607544,3.585536359551611e-5,1.3180633659760148e-4,97304,3,6,1.295889551302165,0.4263243225469229,0.6802409761814538
GO:0002524,hypersensitivity,0.0013361460632733838,63,2.540575123207339,9.42890210353653e-11,5.950799291709365e-10,171679,4,12,0.8639263675347767,0.7433647068372656,0.8919132021852387
GO:0000101,sulfur amino acid transport,0.0014430002119783245,68,2.5391475942385133,1.8109624910778166e-11,1.2089519402071464e-10,242707,6,11,1.4136976923296347,0.21611571732259593,0.488570066738509
GO:0071286,cellular response to magnesium ion,9.357531281018847e-4,44,2.533592805602011,6.036405264531197e-8,2.928090827057669e-7,276606,3,7,1.1107624725447127,0.5489347538002798,0.7876012188267448
GO:0072710,response to hydroxyurea,0.0010215441221226409,48,2.531800821025456,1.6100009214703448e-8,8.302433050106157e-8,386772,6,10,1.555067461562598,0.14346624190986268,0.3891335445164931
GO:0045956,positive regulation of calcium ion-dependent exocytosis,0.0016391976030871187,77,2.5310740024562444,1.0438316877525722e-12,7.762538773534983e-12,475808,5,12,1.0799079594184708,0.5212283970838468,0.7685910262083844
GO:0072124,regulation of glomerular mesangial cell proliferation,0.0016264542616435034,76,2.517776442383994,1.8588464101298996e-12,1.3476636473441772e-11,316007,6,10,1.555067461562598,0.14346624190986268,0.3891335445164931
GO:2000812,regulation of barbed-end actin filament capping,8.992502796580963e-4,42,2.516599680209482,1.408750540665693e-7,6.638439501762448e-7,127027,3,5,1.555067461562598,0.2932414961827343,0.5600741066295498
GO:0019934,cGMP-mediated signaling,0.005165092219046197,241,2.514110667979216,0,0,331986,16,32,1.295889551302165,0.1264862901393875,0.35997206244030405
GO:0031638,zymogen activation,0.005832474380328066,272,2.512820650589354,0,0,267465,21,52,1.0466800222055948,0.4462795908713896,0.7031836747303628
GO:0070945,neutrophil-mediated killing of gram-negative bacterium,2.5872675231220497e-4,12,2.4991097982620802,0.003997499751771216,0.011230475865132261,26966,2,6,0.8639263675347767,0.7440877660054828,0.8919132021852387
GO:0002834,regulation of response to tumor cell,0.0029561713147526754,137,2.4971026577868605,0,0,185528,12,25,1.2440539692500785,0.2212386470100728,0.49778695577266374
GO:2000780,negative regulation of double-strand break repair,0.0026769366213815183,124,2.4959105935936394,0,0,210144,10,32,0.8099309695638531,0.8499171050350475,0.9539093503506905
GO:2001187,"positive regulation of CD8-positive, alpha-beta T cell activation",0.0014255200731829176,66,2.494686786014444,7.22073512093857e-11,4.6220702423666117e-10,200886,3,5,1.555067461562598,0.2932414961827343,0.5600741066295498
GO:0031507,heterochromatin formation,0.012078636055327522,559,2.493672066787563,0,0,272404,46,124,0.9614664412887031,0.6656967175912052,0.8570125360999125
GO:0030511,positive regulation of transforming growth factor beta receptor signaling pathway,0.003999721196051708,185,2.4922260841295767,0,0,319165,16,28,1.481016630059617,0.03561242023884825,0.1639568848505867
GO:1903846,positive regulation of cellular response to transforming growth factor beta stimulus,0.003999721196051708,185,2.4922260841295767,0,0,319165,16,28,1.481016630059617,0.03561242023884825,0.1639568848505867
GO:2000291,regulation of myoblast proliferation,0.0027025813373661067,125,2.4921642845836867,0,0,329501,8,15,1.3822821880556428,0.18096559096916942,0.4356300931176631
GO:0072110,glomerular mesangial cell proliferation,0.0016443245883518568,76,2.4904135434024153,3.08486569622346e-12,2.1894428375564925e-11,316007,6,11,1.4136976923296347,0.21611571732259593,0.488570066738509
GO:0046638,positive regulation of alpha-beta T cell differentiation,0.008664420492373261,400,2.4875160908341836,0,0,367501,25,44,1.4726017628433694,0.010678646856445484,0.07532775214952085
GO:0050860,negative regulation of T cell receptor signaling pathway,0.0027589040535599954,127,2.4803476232886243,0,0,219317,9,23,1.0141744314538683,0.5570817162691595,0.7914570968101439
GO:1902165,regulation of intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator,0.0011748152487153765,54,2.4766783808546995,4.487524130070142e-9,2.4302916824897937e-8,91447,5,12,1.0799079594184708,0.5212283970838468,0.7685910262083844
GO:0008582,regulation of synaptic assembly at neuromuscular junction,6.745342078295697e-4,31,2.4762993463235308,7.571459177624362e-6,3.017767300795996e-5,286302,3,9,0.8639263675347767,0.7406942752732697,0.8919132021852387
GO:1901098,positive regulation of autophagosome maturation,5.23022423152557e-4,24,2.472500348564823,7.702258950370577e-5,2.727307534680453e-4,105029,3,6,1.295889551302165,0.4263243225469229,0.6802409761814538
GO:0044319,"wound healing, spreading of cells",0.005364904792072435,246,2.470691471728203,0,0,192573,19,35,1.4069657985566364,0.04280082856384382,0.18448911548941385
GO:0090505,epiboly involved in wound healing,0.005364904792072435,246,2.470691471728203,0,0,192573,19,35,1.4069657985566364,0.04280082856384382,0.18448911548941385
GO:0090504,epiboly,0.005377491498941677,246,2.464908502229302,0,0,192573,19,36,1.3678834152633965,0.058591123106868315,0.22252253992867638
GO:0032747,positive regulation of interleukin-23 production,7.658423750280105e-4,35,2.4624877564101464,2.322107621965941e-6,9.744902888654785e-6,189297,3,7,1.1107624725447127,0.5489347538002798,0.7876012188267448
GO:0097186,amelogenesis,0.0030503618378241726,139,2.4553243425203637,0,0,211752,10,24,1.0799079594184708,0.45368135729827097,0.7111143372035644
GO:2000394,positive regulation of lamellipodium morphogenesis,8.559506095049169e-4,39,2.455055586662085,6.916886456931337e-7,3.0581709466137402e-6,160832,3,6,1.295889551302165,0.4263243225469229,0.6802409761814538
GO:0002042,cell migration involved in sprouting angiogenesis,0.009755051649978188,444,2.452442451779733,0,0,312885,28,50,1.451396297458425,0.009228186554624207,0.06750927433405467
GO:0002715,regulation of natural killer cell mediated immunity,0.0037357961338025064,170,2.451947580582381,0,0,359113,17,43,1.0246568545179908,0.506567788109602,0.75760443134839
GO:0071634,regulation of transforming growth factor beta production,0.005056236783949047,230,2.451014386835477,0,0,277141,18,28,1.6661437088170692,0.005190910942476368,0.04697948594583477
GO:1901401,regulation of tetrapyrrole metabolic process,5.499244113010844e-4,25,2.4495281703283593,6.402695117202484e-5,2.288171651646877e-4,178367,2,6,0.8639263675347767,0.7440877660054828,0.8919132021852387
GO:0043299,leukocyte degranulation,0.0056541277366058285,257,2.4491361903709925,0,0,292827,27,64,1.0934068089112017,0.31847223273638803,0.5872285403532624
GO:2001279,regulation of unsaturated fatty acid biosynthetic process,8.580889511497026e-4,39,2.4489376339787534,7.33902565830391e-7,3.237734820138328e-6,83923,5,10,1.2958895513021649,0.3317913854275629,0.5994917596012531
GO:0046958,nonassociative learning,0.001210884555033669,55,2.4474023796519053,4.841353318241204e-9,2.6114259798593053e-8,425182,3,7,1.1107624725447127,0.5489347538002798,0.7876012188267448
GO:0051450,myoblast proliferation,0.003899358991045326,177,2.4458255339138937,0,0,293909,12,22,1.4136976923296347,0.09479756171918985,0.288456965727704
GO:0032418,lysosome localization,0.0063039738181728715,286,2.444539507958619,0,0,313872,31,63,1.2753198758846704,0.05545873144857061,0.2138070770327959
GO:1990849,vacuolar localization,0.0063123649560857,286,2.441289938536169,0,0,313872,31,64,1.2553930028239724,0.06880809983990677,0.2505519063027388
GO:0043516,"regulation of DNA damage response, signal transduction by p53 class mediator",0.005122349161041235,232,2.4404180844883028,0,0,283442,19,35,1.4069657985566364,0.04280082856384382,0.18448911548941385
GO:0071604,transforming growth factor beta production,0.005369505932694635,243,2.438469766135887,0,0,267152,19,30,1.6414600983160759,0.0052263502582960975,0.04703715232466488
GO:0001562,response to protozoan,0.002081602168742178,94,2.4331873512149147,3.530509218307998e-14,2.9178089974800825e-13,296241,7,26,0.6977866814703966,0.9259724680706211,0.9820478751028177
GO:0055093,response to hyperoxia,0.001661097074516615,75,2.432829527603454,1.2268297489015367e-11,8.334407639263085e-11,84669,9,17,1.3721183484375865,0.16634132829175474,0.4112030819457952
GO:0061309,cardiac neural crest cell development involved in outflow tract morphogenesis,0.003943467007484108,178,2.4321324310497245,0,0,359620,10,12,2.1598159188369417,0.0020322775909777935,0.023918742760801512
GO:0071225,cellular response to muramyl dipeptide,7.756753901388598e-4,35,2.43127150328817,3.0485933950608057e-6,1.2610515930182504e-5,356909,3,8,0.9719171634766237,0.6543620529754854,0.8479249472493038
GO:0071798,response to prostaglandin D,0.0010866523597112608,49,2.429690081643689,3.9449254418677526e-8,1.9510019407183367e-7,488395,3,5,1.555067461562598,0.2932414961827343,0.5600741066295498
GO:0071799,cellular response to prostaglandin D stimulus,0.0010866523597112608,49,2.429690081643689,3.9449254418677526e-8,1.9510019407183367e-7,488395,3,5,1.555067461562598,0.2932414961827343,0.5600741066295498
GO:0021892,cerebral cortex GABAergic interneuron differentiation,0.001176157830781429,53,2.428039196587366,1.1681129508112065e-8,6.08969193622002e-8,370099,6,8,1.9438343269532474,0.041552834495020674,0.18124203983785028
GO:0090023,positive regulation of neutrophil chemotaxis,0.002354691752115174,106,2.42558909202889,1.1102230246251565e-15,9.882084149881344e-15,107243,12,24,1.295889551302165,0.17317161914105772,0.4238147521083781
GO:0032891,negative regulation of organic acid transport,0.0038443816539634607,173,2.424739209401777,0,0,332170,9,19,1.2276848380757353,0.28695469862090506,0.5600741066295498
GO:0001958,endochondral ossification,0.0048676263800364345,219,2.424221546831806,0,0,235177,15,30,1.295889551302165,0.13653152823381787,0.37857319908835513
GO:0036075,replacement ossification,0.0048676263800364345,219,2.424221546831806,0,0,235177,15,30,1.295889551302165,0.13653152823381787,0.37857319908835513
GO:0032814,regulation of natural killer cell activation,0.004190516092867627,188,2.4173290138967123,0,0,406636,13,36,0.9359202314960081,0.6791367027087918,0.865337804979029
GO:0035721,intraciliary retrograde transport,9.381991448034741e-4,42,2.4121243115073367,4.171437105737752e-7,1.8781912978588844e-6,436414,4,14,0.7405083150298085,0.8523995307175246,0.9539093503506905
GO:0036120,cellular response to platelet-derived growth factor stimulus,0.0025960963987293304,116,2.4075903987592717,1.1102230246251565e-16,1.0420898482879515e-15,290057,8,19,1.0912754116228758,0.46113577755918156,0.7182001109203731
GO:0090022,regulation of neutrophil chemotaxis,0.0032010848555373795,143,2.4070453847861732,0,0,145779,17,31,1.421298217557213,0.048472170381863244,0.19201566075988438
GO:0006553,lysine metabolic process,9.852216831439783e-4,44,2.4063796338839256,2.404674710465571e-7,1.1042124337330836e-6,217199,5,8,1.6198619391277063,0.15246490657662193,0.39980899572057615
GO:0031392,regulation of prostaglandin biosynthetic process,7.839672329197195e-4,35,2.4055564986089957,3.818609846550913e-6,1.5643732794148575e-5,88308,4,9,1.1519018233797023,0.4816976083799177,0.7313596076941103
GO:0043304,regulation of mast cell degranulation,0.0018828286982941456,84,2.403886204056898,1.3999912340523224e-12,1.0250976538205737e-11,148508,11,19,1.5005036909814542,0.06929485099388666,0.2510813432116153
GO:0006521,regulation of cellular amino acid metabolic process,0.0011880788407095872,53,2.4036766051694536,1.6090242027644308e-8,8.302433050106157e-8,221712,6,12,1.295889551302165,0.2979309053186976,0.5600741066295498
GO:0032615,interleukin-12 production,0.006910227938282772,308,2.401617124712923,0,0,349120,20,56,0.9256353937872607,0.7162417685556897,0.8919132021852387
GO:0032655,regulation of interleukin-12 production,0.006910227938282772,308,2.401617124712923,0,0,349120,20,56,0.9256353937872607,0.7162417685556897,0.8919132021852387
GO:0044752,response to human chorionic gonadotropin,8.308387307777927e-4,37,2.3995533970146625,2.1838216586189674e-6,9.19797034871737e-6,123621,4,5,2.073423282083464,0.07657520306319876,0.25872459820137117
GO:0039694,viral RNA genome replication,0.00251733857680251,112,2.397296877551637,4.440892098500626e-16,4.0508746300979215e-15,133283,8,27,0.7679345489198015,0.8771896073678803,0.9655797256368501
GO:0090461,intracellular glutamate homeostasis,0.0011692701050779826,52,2.396259930755934,2.397999498970904e-8,1.216439745841604e-7,259161,5,6,2.1598159188369417,0.03478346968552526,0.16155743583558257
GO:0051590,positive regulation of neurotransmitter transport,0.003426536550456264,152,2.3901967273839735,0,0,342377,13,23,1.464918623211143,0.061804456025729704,0.23140206094594123
GO:0051292,nuclear pore complex assembly,7.89540347016823e-4,35,2.3885764406747416,4.432964844980347e-6,1.809642712448839e-5,155396,5,10,1.2958895513021649,0.3317913854275629,0.5994917596012531
GO:0001516,prostaglandin biosynthetic process,0.003086933213894249,136,2.373870934582485,0,0,295441,15,23,1.6902907190897805,0.00874433223625215,0.06510228518392479
GO:0046457,prostanoid biosynthetic process,0.003086933213894249,136,2.373870934582485,0,0,295441,15,23,1.6902907190897805,0.00874433223625215,0.06510228518392479
GO:0006554,lysine catabolic process,9.768305452311499e-4,43,2.371890591472976,4.728495770489616e-7,2.1148844267015744e-6,221227,4,7,1.481016630059617,0.2628437475424462,0.5390795339330627
GO:0035767,endothelial cell chemotaxis,0.005659699452179946,249,2.3705624777802337,0,0,275764,17,26,1.6946247978566773,0.005100990340687117,0.04663515575875646
GO:0032525,somite rostral/caudal axis specification,4.773298801712361e-4,21,2.3705335243249492,3.5794379756115546e-4,0.0011753747021377066,67934,5,9,1.439877279224628,0.23762881366871258,0.516287521856486
GO:0110076,negative regulation of ferroptosis,0.0010006320079208873,44,2.369319964194025,3.6145642001716993e-7,1.6411581898759383e-6,262578,3,8,0.9719171634766237,0.6543620529754854,0.8479249472493038
GO:0060158,phospholipase C-activating dopamine receptor signaling pathway,0.0010693106746914158,47,2.3683145540030504,1.5053369906148362e-7,7.081210227363163e-7,370992,5,9,1.439877279224628,0.23762881366871258,0.516287521856486
GO:0015811,L-cystine transport,0.0010015312582005455,44,2.3671926100820526,3.7003638242438797e-7,1.6772909636950828e-6,261266,3,6,1.295889551302165,0.4263243225469229,0.6802409761814538
GO:0045738,negative regulation of DNA repair,0.0028225228641690888,124,2.3671710711373835,0,0,210144,10,34,0.7622879713542147,0.9010016082124928,0.9780473782789455
GO:0002437,inflammatory response to antigenic stimulus,0.0062525249545833505,274,2.3612423142848824,0,0,318735,29,66,1.1388120299322058,0.21989996892776853,0.49629306794827766
GO:0032967,positive regulation of collagen biosynthetic process,0.003745398392620753,164,2.359343942782768,0,0,209618,15,23,1.6902907190897805,0.00874433223625215,0.06510228518392479
GO:0033603,positive regulation of dopamine secretion,0.00196414861433035,86,2.3592259392114383,1.9858559241470175e-12,1.4358856373792241e-11,427037,4,6,1.7278527350695534,0.1601586698185462,0.3999517893524251
GO:0071624,positive regulation of granulocyte chemotaxis,0.0024218208554178003,106,2.358355539074602,6.217248937900877e-15,5.3628743237266515e-14,107243,12,25,1.2440539692500785,0.2212386470100728,0.49778695577266374
GO:1902337,regulation of apoptotic process involved in morphogenesis,0.0018742096011346854,82,2.357442573548919,6.555533893504162e-12,4.529532428039468e-11,274729,7,12,1.5118711431858594,0.13430052932649472,0.37405355689523884
GO:1904748,regulation of apoptotic process involved in development,0.0018742096011346854,82,2.357442573548919,6.555533893504162e-12,4.529532428039468e-11,274729,7,12,1.5118711431858594,0.13430052932649472,0.37405355689523884
GO:1905953,negative regulation of lipid localization,0.005052593631571894,221,2.356803267328911,0,0,283475,15,40,0.9719171634766237,0.6146960807068038,0.841292727571531
GO:0050858,negative regulation of antigen receptor-mediated signaling pathway,0.002905336402753776,127,2.35533520512214,0,0,219317,9,28,0.8330718544085346,0.8136307278390837,0.9346645108123194
GO:0033083,regulation of immature T cell proliferation,0.0017190183024828976,75,2.3508568845734796,5.6180171625896946e-11,3.6190586673975494e-10,230839,8,12,1.7278527350695534,0.046228214594077555,0.18585439335804696
GO:0033084,regulation of immature T cell proliferation in thymus,0.0017190183024828976,75,2.3508568845734796,5.6180171625896946e-11,3.6190586673975494e-10,230839,8,12,1.7278527350695534,0.046228214594077555,0.18585439335804696
GO:0010951,negative regulation of endopeptidase activity,0.008171762800281259,356,2.347359862023063,0,0,211989,41,80,1.328286790084719,0.014128343263064003,0.09232275944702058
GO:0032344,regulation of aldosterone metabolic process,0.0017458657482349916,76,2.3455687980138302,4.655675844844609e-11,3.0243680112451974e-10,343154,7,8,2.267806714778789,0.006734272434308908,0.05649055799182227
